sku,location,period,qty,stock_end_qty,days_out_of_stock,promo_type,discount_pct,category,abc_class,launch_period,predecessor_sku,uom
SKU_0023,MSK,2025-10,5279,6457,0,TPR,25.0,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-11,1896,2576,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0023,MSK,2025-12,1739,1274,0,,,HOUSEHOLD,C,2023-01,,PCS
SKU_0024,MSK,2023-01,0,0,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-02,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-03,0,2,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-04,0,2,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-05,0,2,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-06,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-07,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-08,9,12,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-09,0,2,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-10,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-11,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2023-12,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-01,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-02,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-03,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-04,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-05,0,2,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-06,10,18,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-07,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-08,10,5,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-09,0,2,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-10,6,3,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-11,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2024-12,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-01,5,6,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-02,8,5,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-03,0,2,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-04,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-05,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-06,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-07,8,9,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-08,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-09,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-10,5,7,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-11,7,12,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0024,MSK,2025-12,0,1,0,,,BEVERAGE,A,2023-01,,PCS
SKU_0025,MSK,2023-01,3907,5682,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-02,4153,5459,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-03,3971,2235,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-04,3684,4424,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-05,3276,4177,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-06,2995,1738,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-07,1777,1468,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-08,2155,868,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-09,2040,2068,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-10,2764,3277,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-11,2079,1394,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2023-12,2685,2044,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-01,2873,1163,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-02,3620,2827,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-03,4455,5831,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-04,3243,3096,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-05,3889,3786,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-06,3855,2484,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-07,3523,3418,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-08,2080,1811,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-09,1750,2584,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-10,2045,980,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-11,1982,1408,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2024-12,3801,5094,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-01,4501,5880,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-02,4406,3307,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-03,3325,1649,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-04,4537,2626,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-05,2606,1085,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-06,2730,3029,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-07,2649,2704,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-08,2094,1031,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-09,2597,4554,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-10,1978,1128,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-11,2151,1579,0,,,SNACK,B,2023-01,,PCS
SKU_0025,MSK,2025-12,3549,4633,0,,,SNACK,B,2023-01,,PCS
SKU_0026,MSK,2025-08,970,1347,0,,,DAIRY,C,2025-08,,PCS
SKU_0026,MSK,2025-09,814,1008,0,,,DAIRY,C,2025-08,,PCS
SKU_0026,MSK,2025-10,822,503,0,,,DAIRY,C,2025-08,,PCS
SKU_0026,MSK,2025-11,807,485,0,,,DAIRY,C,2025-08,,PCS
SKU_0026,MSK,2025-12,654,910,0,,,DAIRY,C,2025-08,,PCS
SKU_0027,EKB,2023-01,381,607,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-01,1095,1207,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-02,376,486,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-02,1081,1689,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-03,278,309,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-03,798,594,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-04,597,603,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-04,1716,1011,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-05,433,483,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-05,1243,2166,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-06,743,639,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-06,2136,3473,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-07,552,984,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-07,1585,2732,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-08,576,626,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-08,1654,2141,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-09,605,473,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-09,1739,2866,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-10,496,239,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-10,1425,2269,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-11,379,657,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-11,1090,1683,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2023-12,380,567,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2023-12,1091,1761,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-01,419,738,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-01,1203,1193,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-02,365,490,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-02,1048,1739,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-03,462,745,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-03,1327,1299,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-04,493,373,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-04,1416,1404,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-05,489,255,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-05,1405,1279,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-06,567,1000,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-06,1630,2607,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-07,547,310,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-07,1571,2004,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-08,693,1240,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-08,1990,1037,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-09,457,436,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-09,1313,1491,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-10,656,472,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-10,1885,1846,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-11,450,735,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-11,1294,2237,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2024-12,403,294,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2024-12,1159,1642,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-01,372,183,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-01,1070,1718,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-02,384,155,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-02,1102,1424,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-03,487,325,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-03,1401,1238,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-04,502,881,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-04,1443,2026,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-05,511,277,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-05,1468,2046,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-06,707,341,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-06,2030,2045,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-07,812,1004,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-07,2333,987,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-08,671,870,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-08,1927,2490,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-09,765,858,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-09,2199,1578,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-10,524,502,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-10,1505,846,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-11,511,258,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-11,1467,2143,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,EKB,2025-12,369,284,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0027,MSK,2025-12,1061,543,0,,,HOUSEHOLD,A,2023-01,,PCS
SKU_0028,MSK,2023-01,129,102,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-02,101,94,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-03,79,61,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-04,90,95,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-05,107,120,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-06,140,210,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-07,128,202,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-08,139,120,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-09,185,193,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-10,131,175,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-11,172,152,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2023-12,327,411,0,TPR,25.0,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-01,144,95,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-02,79,43,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-03,81,116,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-04,121,88,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-05,93,85,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-06,125,69,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-07,142,217,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-08,169,170,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-09,224,403,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-10,171,177,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-11,176,188,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2024-12,115,82,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-01,107,152,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-02,133,224,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-03,96,55,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-04,112,160,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-05,117,199,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-06,142,65,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-07,175,287,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-08,195,262,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-09,180,293,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-10,228,348,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-11,204,108,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0028,MSK,2025-12,154,145,0,,,BEVERAGE,B,2023-01,,PCS
SKU_0029,MSK,2025-08,466,234,0,,,SNACK,C,2025-08,,PCS
SKU_0029,MSK,2025-09,521,808,0,,,SNACK,C,2025-08,,PCS
SKU_0029,MSK,2025-10,634,400,0,,,SNACK,C,2025-08,,PCS
SKU_0029,MSK,2025-11,706,668,0,,,SNACK,C,2025-08,,PCS
SKU_0029,MSK,2025-12,770,1289,0,,,SNACK,C,2025-08,,PCS
SKU_0030,MSK,2023-01,606,370,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-02,325,343,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-03,423,217,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-04,571,413,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-04,571,413,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-05,770,964,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-06,707,825,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-07,601,691,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-08,707,576,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-09,814,1064,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-10,587,634,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-11,545,489,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2023-12,454,778,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-01,472,431,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-02,458,505,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-03,361,154,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-04,578,748,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-05,714,447,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-06,593,843,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-07,823,876,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-08,734,730,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-09,817,892,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-10,626,1079,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-11,736,741,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2024-12,621,530,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-01,507,346,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-02,575,738,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-03,531,341,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-04,655,1050,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-05,687,689,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-06,811,1111,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-07,687,754,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-08,874,657,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-09,842,834,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-10,928,581,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-11,712,294,0,,,DAIRY,A,2023-01,,PCS
SKU_0030,MSK,2025-12,734,993,0,,,DAIRY,A,2023-01,,PCS
SKU_0031,MSK,2023-01,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-02,0,2,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-03,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-04,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-05,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-06,0,2,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-07,0,0,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-08,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-09,117,176,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-10,96,172,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-11,106,87,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2023-12,109,131,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-01,76,75,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-02,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-03,66,44,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-04,74,89,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-05,0,2,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-06,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-07,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-08,0,2,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-09,89,41,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-10,128,52,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-11,83,124,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2024-12,0,2,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-01,0,2,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-02,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-03,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-04,0,2,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-05,71,68,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-06,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-07,118,83,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-08,82,92,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-09,96,164,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-10,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-11,0,2,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0031,MSK,2025-12,0,1,0,,,HOUSEHOLD,B,2023-01,,PCS
SKU_0032,MSK,2023-01,1419,2254,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-02,1607,2420,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-03,1328,1411,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-04,1027,1440,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-05,854,1274,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-06,864,473,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-07,777,1205,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-08,1145,1425,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-09,1754,1985,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-10,1708,1563,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-11,2057,2254,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2023-12,1753,2164,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-01,1336,2197,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-02,1540,2665,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-03,1148,1006,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-04,1327,1793,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-05,1008,1103,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-06,998,736,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-07,1197,1289,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-08,1389,1902,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-09,1703,3026,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-10,1762,2999,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-11,2003,2884,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2024-12,2226,3700,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-01,1704,848,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-02,1909,3063,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-03,1385,661,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-04,890,1142,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-05,949,1406,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-06,1363,1706,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-07,1405,2087,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-08,1657,965,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-09,1738,1642,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-10,1837,1999,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-11,1905,2674,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0032,MSK,2025-12,1895,825,0,,,BEVERAGE,C,2023-01,,PCS
SKU_0033,MSK,2023-01,3715,2785,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2023-02,3266,5408,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2023-03,3254,3229,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2023-04,2796,1679,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2023-05,2313,2993,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2023-06,2392,3762,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2023-07,2278,2768,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2023-08,2705,3172,0,,,SNACK,A,2023-01,,PCS
SKU_0033,MSK,2023-09,3158,2382,0,,,SNACK,A,2023-01,,PCS
